gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3356672397,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2017:Y20:8614,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.1134,-73.4449,,,,,,,3/12/2017 0:00,12,3,2017,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356672332,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2017:X20:7197,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.1135,-73.4567,,,,,,,3/23/2017 0:00,23,3,2017,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356672331,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2017:X20:7179,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.1135,-73.4567,,,,,,,3/21/2017 0:00,21,3,2017,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356671637,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2018:Y29:6755,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.1944,-73.4431,,,,,,,4/15/2018 0:00,15,4,2018,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356671570,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2018:Y20:5133,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.1134,-73.4449,,,,,,,3/4/2018 0:00,4,3,2018,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356671565,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2018:Y20:5034,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.1134,-73.4449,,,,,,,3/1/2018 0:00,1,3,2018,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356671554,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2018:Y20:4819,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.1134,-73.4449,,,,,,,2/4/2018 0:00,4,2,2018,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356671534,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2018:X29:4301,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.1946,-73.4548,,,,,,,4/5/2018 0:00,5,4,2018,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356671385,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2018:BC18:339,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.0947,-73.3984,,,,,,,2/28/2018 0:00,28,2,2018,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356671365,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2017:Y20:8612,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.1134,-73.4449,,,,,,,3/12/2017 0:00,12,3,2017,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356671310,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2017:X20:7177,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.1135,-73.4567,,,,,,,3/27/2017 0:00,27,3,2017,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356670681,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2018:Y20:5137,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.1134,-73.4449,,,,,,,3/5/2018 0:00,5,3,2018,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356670642,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2018:X29:4260,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.1946,-73.4548,,,,,,,3/19/2018 0:00,19,3,2018,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356670402,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2017:X20:7199,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.1135,-73.4567,,,,,,,3/27/2017 0:00,27,3,2017,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356670400,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2017:X20:7162,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.1135,-73.4567,,,,,,,3/23/2017 0:00,23,3,2017,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356669553,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2018:Y20:5030,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.1134,-73.4449,,,,,,,2/28/2018 0:00,28,2,2018,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356669533,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2018:X29:4613,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.1946,-73.4548,,,,,,,4/5/2018 0:00,5,4,2018,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356669519,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2018:X20:4117,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.1135,-73.4567,,,,,,,3/7/2018 0:00,7,3,2018,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356669436,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2018:U27:1990,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.177,-73.4905,,,,,,,3/15/2018 0:00,15,3,2018,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356669400,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2018:BK13:839,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.0483,-73.3057,,,,,,,3/8/2018 0:00,8,3,2018,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356669379,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2018:BC18:335,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.0947,-73.3984,,,,,,,2/28/2018 0:00,28,2,2018,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356669356,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2017:Y20:8528,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.1134,-73.4449,,,,,,,4/11/2017 0:00,11,4,2017,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356669308,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2017:X20:7218,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.1135,-73.4567,,,,,,,3/21/2017 0:00,21,3,2017,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356669306,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2017:X20:7173,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.1135,-73.4567,,,,,,,3/23/2017 0:00,23,3,2017,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356667300,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2017:V19:6463,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.1048,-73.4803,,,,,,,3/28/2017 0:00,28,3,2017,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356667254,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2017:U18:5329,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.096,-73.4923,,,,,,,4/2/2017 0:00,2,4,2017,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356666259,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2017:U18:5345,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.096,-73.4923,,,,,,,3/29/2017 0:00,29,3,2017,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356666258,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2017:U18:5327,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.096,-73.4923,,,,,,,4/2/2017 0:00,2,4,2017,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356665298,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2017:U18:5350,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.096,-73.4923,,,,,,,3/27/2017 0:00,27,3,2017,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356621426,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:RNN:2019:99:2204,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región del Biobío,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-36.8879,-72.9598,,,,,,,10/9/2019 0:00,9,10,2019,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356598745,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2019:BE17:3714,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.0854,-73.3752,,,,,,,3/31/2019 0:00,31,3,2019,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356598739,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2019:BB19:3698,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.1039,-73.41,,,,,,,3/23/2019 0:00,23,3,2019,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356598723,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2019:BB17:3681,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.0859,-73.4104,,,,,,,3/26/2019 0:00,26,3,2019,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356598722,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2019:BB17:3663,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.0859,-73.4104,,,,,,,3/25/2019 0:00,25,3,2019,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356598721,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2019:BB17:3645,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.0859,-73.4104,,,,,,,3/20/2019 0:00,20,3,2019,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356598720,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2019:BB17:3627,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.0859,-73.4104,,,,,,,3/18/2019 0:00,18,3,2019,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356598719,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2019:BB17:3609,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.0859,-73.4104,,,,,,,3/16/2019 0:00,16,3,2019,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
3356598602,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,CONAF:Fotomonitoreo:PNACOS:2017:BE17:1538,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894","Dromiciops gliroides Thomas, 1894",,CL,,Región de los Ríos,PRESENT,1,6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61,-40.0854,-73.3752,,,,,,,3/24/2017 0:00,24,3,2017,2433393,2433393,MACHINE_OBSERVATION,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,,,,CC_BY_NC_4_0,Corporación Nacional Forestal (CONAF),,,,9/9/2022 7:18,,
